DiaChi,GiaBan,DuAn,DienTich,TinhTrangBDS,Gia/m2,PhongNgu,PhongVeSinh,SoTang,TinhTrangGiayTo,TinhTrangNoiThat,HuongBanCong,HuongCua,DacDiem
"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,46 tỷ",Lavita Charm,70 m²,Đã bàn giao,"20,86 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"35, Nguyễn Văn Tráng, Phường Phạm Ngũ Lão, Quận 1, Tp Hồ Chí Minh","5,9 tỷ",,80 m²,Chưa bàn giao,"73,75 triệu/m²",2 phòng,2 phòng,3,,,Đông Bắc,Tây Nam,
"Lộ Tẻ, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","1,57 tỷ",Căn hộ Nhất Lan,50 m²,Đã bàn giao,"31,4 triệu/m²",1 phòng,2 phòng,10,,,,Nam,
"Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh","2,6 tỷ",Chung cư Miếu Nổi,52 m²,Đã bàn giao,50 triệu/m²,2 phòng,1 phòng,,Đã có sổ,,,,
"360C, Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh","2,7 tỷ",Chung cư Khánh Hội 1,76 m²,Đã bàn giao,"35,53 triệu/m²",2 phòng,,14,,,,,
"Nguyễn Duy Trinh, Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",5 tỷ,,100 m²,Đã bàn giao,50 triệu/m²,3 phòng,,16,Đã có sổ,,,,
"Đường Hoàng Hoa Thám, Phường 4, Quận Tân Bình, Tp Hồ Chí Minh","2,95 tỷ",,65 m²,Đã bàn giao,"45,38 triệu/m²",2 phòng,2 phòng,,,,,,
"D6, Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",Fresca Riverside,70 m²,Đã bàn giao,"31,43 triệu/m²",2 phòng,2 phòng,3,,,,,
"Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh","1,15 tỷ",Conic Riverside,10 m²,Đã bàn giao,115 triệu/m²,1 phòng,1 phòng,,Đã có sổ,Nội thất đầy đủ,,,
"Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh","1,6 tỷ",,50 m²,Chưa bàn giao,32 triệu/m²,2 phòng,1 phòng,,,,,,
"Đường C8, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","1,75 tỷ",Chung cư Tây Thạnh,72 m²,Đã bàn giao,"24,31 triệu/m²",2 phòng,2 phòng,4,,,,Tây,
"A6, Đường Vành đai 2, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",50 triệu,,38.5 m²,Chưa bàn giao,"1,3 triệu/m²",1 phòng,2 phòng,33,,,,Đông,
"Đường Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Hồ Chí Minh, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,05 tỷ",Belleza Apartment,75 m²,Đã bàn giao,"27,33 triệu/m²",2 phòng,2 phòng,,,,Nam,Bắc,
"4449, Đường Nguyễn Cửu Phú, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh","1,8 tỷ",,71 m²,Đã bàn giao,"25,35 triệu/m²",2 phòng,2 phòng,20,,,,,
"Đường Đỗ Xuân Hợp, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,95 tỷ",,55 m²,Chưa bàn giao,"35,45 triệu/m²",2 phòng,1 phòng,14,,,,,
"Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,7 tỷ",,68 m²,Đã bàn giao,"39,71 triệu/m²",2 phòng,2 phòng,10,,,,,
"Đường Nguyễn Văn Quá, Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh, Phường Tân Hưng Thuận, Quận 12, Tp Hồ Chí Minh","2,75 tỷ",Khu dân cư An Sương,56 m²,Đã bàn giao,"49,11 triệu/m²",1 phòng,1 phòng,,Đã có sổ,,,,
"295, Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh","3,35 tỷ",An Gia Garden,83 m²,Đã bàn giao,"40,36 triệu/m²",3 phòng,3 phòng,10,,,,,
"Đường Võ Văn Kiệt, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh","1,7 tỷ",,121 m²,Đã bàn giao,"14,05 triệu/m²",3 phòng,,,,,,,
"Bát Nàn, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","6,45 tỷ",One Verandah Mapletree,80 m²,Đã bàn giao,"80,63 triệu/m²",2 phòng,2 phòng,,,,Tây Bắc,Đông Nam,
"205, Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh","4,85 tỷ",The Hyco4 Tower,120 m²,Đã bàn giao,"40,42 triệu/m²",3 phòng,2 phòng,,Đã có sổ,,,,
"Xa Lộ Hà Nội, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,35 tỷ",Masteri Thảo Điền,65 m²,Đã bàn giao,"66,92 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,Đông Bắc,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,95 tỷ",Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"36,79 triệu/m²",1 phòng,1 phòng,18,,,Đông,Tây,
"Đường Nguyễn Văn Quý, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,6 tỷ",,77 m²,Đã bàn giao,"33,77 triệu/m²",2 phòng,2 phòng,8,,,,,
"Đường Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","6,5 tỷ",,125 m²,Đã bàn giao,52 triệu/m²,3 phòng,2 phòng,,Đã có sổ,,,,Căn góc
"Võ Chí Công, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,1 tỷ",Safira Khang Điền (Sapphire Khang Điền),68 m²,Đã bàn giao,"45,59 triệu/m²",2 phòng,2 phòng,9,,,,Bắc,
"Nguyễn Kim, Phường 7, Quận 10, Tp Hồ Chí Minh","4,1 tỷ",,63 m²,Đã bàn giao,"65,08 triệu/m²",3 phòng,2 phòng,,,,Tây,Tây,
"An Lạc, Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh","2,5 tỷ",Moonlight Park View,59 m²,Đã bàn giao,"42,37 triệu/m²",2 phòng,2 phòng,10,,,,,
"Bàu Cát 7, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","1,58 tỷ",,32 m²,Đã bàn giao,"49,38 triệu/m²",2 phòng,1 phòng,2,Đã có sổ,,,,
"6, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,980000002 tỷ",Urban Green,71 m²,Chưa bàn giao,"41,97 triệu/m²",2 phòng,,,Đang chờ sổ,Nội thất cao cấp,,,
"NGUYỄN XIỂN, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,95 tỷ",,69 m²,Đã bàn giao,"28,26 triệu/m²",2 phòng,2 phòng,,,,,,
"C1 - 04, Đường An Dương Vương, Phường 16, Quận 8, Tp Hồ Chí Minh",3 tỷ,,80 m²,Đã bàn giao,"37,5 triệu/m²",2 phòng,1 phòng,1,,,,Tây,
"Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh","2,55 tỷ",,46 m²,Đã bàn giao,"55,43 triệu/m²",2 phòng,,1,Đã có sổ,Nhà trống,,,
"Đường 3643B Phạm Thế Hiển, Phường 7, Quận 8, Tp Hồ Chí Minh","1,6 tỷ",,71 m²,Đã bàn giao,"22,54 triệu/m²",2 phòng,1 phòng,9,,,,,Căn góc
"S602 1008, Nguyễn Xiển, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,7 tỷ",,36.6 m²,Đã bàn giao,"46,45 triệu/m²",1 phòng,1 phòng,10,,,,Tây Nam,
"36, Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","2,35 tỷ",Lotus Garden,65 m²,Đã bàn giao,"36,15 triệu/m²",2 phòng,1 phòng,,,,,,
"370, Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,65 tỷ",,75 m²,Đã bàn giao,"35,33 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,Tây Bắc,
"Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,8 tỷ",,53 m²,Chưa bàn giao,"33,96 triệu/m²",2 phòng,1 phòng,3,Đã có sổ,,,,
"33, Trương Công Định, Phường 14, Quận Tân Bình, Tp Hồ Chí Minh","3,2 tỷ",The Harmona,75 m²,Đã bàn giao,"42,67 triệu/m²",2 phòng,,19,,,Đông Nam,,
"Phú Thuận, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","5,7 tỷ",,118.4 m²,Chưa bàn giao,"48,14 triệu/m²",3 phòng,2 phòng,7,,,Đông Bắc,Tây Nam,
"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM., Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,63 tỷ",The Origami – Vinhomes Grand Park,30 m²,Đã bàn giao,"54,33 triệu/m²",1 phòng,1 phòng,19,,,,Đông Bắc,
"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","2,6 triệu",PiCity High Park,58 m²,Chưa bàn giao,44.828 đ/m²,2 phòng,1 phòng,13,,,,Đông,
"Chung Cư 43 Hồ Văn Huê, Đường Hồ Văn Huê, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","2,13 tỷ",,48.3 m²,Đã bàn giao,"44,1 triệu/m²",2 phòng,1 phòng,4,,,,Đông Bắc,
"Chung Cư Nhiêu Tứ 1, Đường Hoa Sứ, Phường 7, Quận Phú Nhuận, Tp Hồ Chí Minh","3,2 tỷ",,68 m²,Đã bàn giao,"47,06 triệu/m²",2 phòng,1 phòng,6,,,,Đông,
"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,15 tỷ",Belleza Apartment,80 m²,Đã bàn giao,"26,88 triệu/m²",2 phòng,2 phòng,,Đã có sổ,,,,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",6 tỷ,Vinhomes Central Park,85 m²,Đã bàn giao,"70,59 triệu/m²",2 phòng,2 phòng,20,,,,Đông Nam,
"Quốc Lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,3 tỷ",,72 m²,Chưa bàn giao,"31,94 triệu/m²",1 phòng,2 phòng,8,,,,,
"Phạm Hữu Lầu, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,4 tỷ",Belleza Apartment,88 m²,Đã bàn giao,"27,27 triệu/m²",2 phòng,2 phòng,7,,,Nam,Tây,
"Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Tp Hồ Chí Minh","2,2 tỷ",,53 m²,Chưa bàn giao,"41,51 triệu/m²",2 phòng,,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,4 tỷ",Saigon Riverside Complex Q7,66 m²,Chưa bàn giao,"36,36 triệu/m²",2 phòng,2 phòng,8,,,,,
"Mã Lò, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh","1,0575 tỷ",Lê Thành Twin Towers,42 m²,Đã bàn giao,"25,18 triệu/m²",2 phòng,2 phòng,1,Giấy tờ khác,,,,
"Đường Nguyễn Cửu Phú, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","2,4 tỷ",Tecco Town Bình Tân,100 m²,Chưa bàn giao,24 triệu/m²,3 phòng,2 phòng,,Đang chờ sổ,Nội thất cao cấp,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,9 tỷ",The Origami – Vinhomes Grand Park,48 m²,Chưa bàn giao,"39,58 triệu/m²",1 phòng,1 phòng,,,,Đông Nam,Tây Nam,
"Lô d, Đường Thanh Đa, Phường 27, Quận Bình Thạnh, Tp Hồ Chí Minh","1,95 tỷ",,54 m²,Đã bàn giao,"36,11 triệu/m²",2 phòng,1 phòng,2,,,Tây,Đông,
"Đường Nguyễn Văn Linh, xã Bình Hưng, huyện Bình Chánh, Tp.HCM, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",3 tỷ,Mizuki Park,56 m²,Đã bàn giao,"53,57 triệu/m²",2 phòng,,,,,,,
"Đường 3, Phường Bình An, Quận 2, Hồ Chí Minh, Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,85 tỷ",Chung cư Bộ Công An,68.74 m²,Đã bàn giao,"41,46 triệu/m²",2 phòng,2 phòng,3,,,,Nam,
"Mai Chí Thọ, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2 tỷ,The Sun Avenue,33 m²,Đã bàn giao,"60,61 triệu/m²",1 phòng,1 phòng,1,,,,Tây,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","3,3 tỷ",Vinhomes Central Park,54 m²,Chưa bàn giao,"61,11 triệu/m²",1 phòng,1 phòng,,,,Tây Nam,Đông Bắc,
"tân chánh hiệp, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","2,09 tỷ",,68 m²,Đã bàn giao,"30,74 triệu/m²",2 phòng,,,,,,,
"Tô Hiến Thành, Phường 5, Quận 10, Tp Hồ Chí Minh","2,9 tỷ",,61 m²,Đã bàn giao,"47,54 triệu/m²",1 phòng,,,,,,,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Phường Long Bình (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,7 triệu",Masteri Centre Point,72 m²,Chưa bàn giao,65.278 đ/m²,2 phòng,,,,Nhà trống,Đông Nam,Tây Bắc,
"Đường Phan Huy Ích, Phường 3, Quận Tân Bình, Tp Hồ Chí Minh","1,67 tỷ",,65 m²,Đã bàn giao,"25,69 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Nguyễn Oanh, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh","3,3 tỷ",,66 m²,Chưa bàn giao,50 triệu/m²,2 phòng,2 phòng,8,,,Nam,Bắc,
"686, Hẻm 686 Cách Mạng Tháng 8, Phường 5, Quận Tân Bình, Tp Hồ Chí Minh","2,6 tỷ",,22 m²,Chưa bàn giao,"118,18 triệu/m²",3 phòng,3 phòng,,Đã có sổ,Nhà trống,,,
"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM., Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,555 tỷ",The Origami – Vinhomes Grand Park,47 m²,Đã bàn giao,"54,36 triệu/m²",1 phòng,,,,,,,
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","1,6 tỷ",,48 m²,Đã bàn giao,"33,33 triệu/m²",1 phòng,1 phòng,,,,,,
"208, Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","6,7 tỷ",Vinhomes Central Park,86 m²,Đã bàn giao,"77,91 triệu/m²",2 phòng,2 phòng,,,,Tây,,
"A1, Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",150 triệu,,63.4 m²,Chưa bàn giao,"2,37 triệu/m²",1 phòng,1 phòng,8,,,Nam,,
"103, Chung Cư Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Tp Hồ Chí Minh","3,5 tỷ",,55 m²,Đã bàn giao,"63,64 triệu/m²",2 phòng,1 phòng,,Đã có sổ,,,,
"70, Lữ Gia, Phường 15, Quận 11, Tp Hồ Chí Minh","4,1 tỷ",Lữ Gia Plaza,98 m²,Đã bàn giao,"41,84 triệu/m²",3 phòng,2 phòng,9,,,,,
"Đường Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, Tp Hồ Chí Minh","5,8 tỷ",,113 m²,Đã bàn giao,"51,33 triệu/m²",3 phòng,,,,,,,
"Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","2,24 tỷ",Lavida Plus,54 m²,Đã bàn giao,"41,48 triệu/m²",1 phòng,1 phòng,22,,,,,
"Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh","1,79990909 tỷ",Lavida Plus,37.5 m²,Đã bàn giao,48 triệu/m²,1 phòng,1 phòng,9,,,,,
"Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,8 tỷ",Homyland 3 (Homyland Riverside),98 m²,Đã bàn giao,"38,78 triệu/m²",2 phòng,2 phòng,3,,,,,
"CC, Hẻm 117 Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",620 triệu,,36 m²,Đã bàn giao,"17,22 triệu/m²",1 phòng,1 phòng,14,,,Đông,,
"345, Võ Văn Tần, Phường 5, Quận 3, Tp Hồ Chí Minh","2,2 tỷ",,25 m²,Chưa bàn giao,88 triệu/m²,2 phòng,,,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,89 tỷ",Vinhomes Grand Park,68 m²,Đã bàn giao,"57,21 triệu/m²",2 phòng,2 phòng,5,Đã có sổ,,,,
"130-132, Hồng Hà, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh","2,75 tỷ",Orchard Park View,54 m²,Chưa bàn giao,"50,93 triệu/m²",1 phòng,1 phòng,,,,,,
"Điện Biên Phủ, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh","7,5 tỷ",,145 m²,Đã bàn giao,"51,72 triệu/m²",3 phòng,,,,,,,
"Chung Cư Miếu Nỗi 18 Tầng 54, Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh","2,9 tỷ",,52 m²,Đã bàn giao,"55,77 triệu/m²",2 phòng,1 phòng,16,,,Bắc,Nam,
"Chung Cư Ngô Tất Tố 76, Ngô Tất Tố, Phường 19, Quận Bình Thạnh, Tp Hồ Chí Minh","2,85 tỷ",,68.5 m²,Đã bàn giao,"41,61 triệu/m²",2 phòng,1 phòng,,,,Bắc,Nam,
"Đường Lý Thường Kiệt, Phường 15, Quận 11, Tp Hồ Chí Minh","3,6 tỷ",,95 m²,Đã bàn giao,"37,89 triệu/m²",3 phòng,,,,,,,
"100, Đường Thạnh Mỹ Lợi, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,4 tỷ",,60 m²,Chưa bàn giao,"23,33 triệu/m²",2 phòng,2 phòng,8,,,,Tây Bắc,
"Hẻm 12 Phạm Văn Hai, Phường 12, Quận Tân Bình, Tp Hồ Chí Minh","3,2 tỷ",,65 m²,Đã bàn giao,"49,23 triệu/m²",2 phòng,2 phòng,,,,,,
"Cách Mạng Tháng 8, Phường 11, Quận 3, Tp Hồ Chí Minh","4,3 tỷ",,107 m²,Đã bàn giao,"40,19 triệu/m²",3 phòng,,,,,,,
"Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh","5,4 tỷ",Eco Green Sài Gòn,90 m²,Đã bàn giao,60 triệu/m²,3 phòng,2 phòng,7,,,,Đông Bắc,
"96, Hẻm 95 Nguyễn Trãi, Phường Bến Thành, Quận 1, Tp Hồ Chí Minh","2,85 tỷ",,40 m²,Đã bàn giao,"71,25 triệu/m²",1 phòng,1 phòng,1,,,,,
"1, Đường Tôn Thất Thuyết, Phường 1, Quận 4, Tp Hồ Chí Minh","1,75 tỷ",,29.6 m²,Đã bàn giao,"59,12 triệu/m²",1 phòng,1 phòng,4,,,,,
"Số 383, Số 383 Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,25 tỷ",La Astoria_Giai đoạn 1 (La Astoria 1),51 m²,Đã bàn giao,"44,12 triệu/m²",2 phòng,,3,,,,,
"Nguyễn Thị Nhỏ, Phường 15, Quận 11, Tp Hồ Chí Minh","1,69 tỷ",Chung cư Phú Thọ,67 m²,Đã bàn giao,"25,22 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Nhà trống,,,
"Đường Cây Keo, Phường Tam Phú, Thủ Đức, Hồ Chí Minh, Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,55 tỷ",Đạt Gia Residence Thủ Đức,56 m²,Đã bàn giao,"27,68 triệu/m²",2 phòng,2 phòng,14,,,,,
"Chung cư ehome s Phú Hữu, Đỗ Xuân Hợp, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,05 tỷ",,40 m²,Đã bàn giao,"26,25 triệu/m²",1 phòng,1 phòng,,Đang chờ sổ,Nhà trống,,,
"262/13, 262/13 262/13 Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","2,15 tỷ",Khu căn hộ IDICO Tân Phú,62 m²,Đã bàn giao,"34,68 triệu/m²",2 phòng,2 phòng,4,,,,,
"Tôn Thất Thuyết, Phường 1, Quận 4, Tp Hồ Chí Minh","12,9 tỷ",,64 m²,Đã bàn giao,"201,56 triệu/m²",3 phòng,,,,,,,
"151, 151 Số 151 - 155 Đường Bến Vân Đồn, Phường 6, Quận 4, Thành phố Hồ Chí Minh, Phường 6, Quận 4, Tp Hồ Chí Minh","2,95 tỷ",River Gate,39 m²,Đã bàn giao,"75,64 triệu/m²",1 phòng,1 phòng,6,,,,,
"58, Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,9 tỷ",,81 m²,Đã bàn giao,"35,8 triệu/m²",3 phòng,2 phòng,2,,,Tây Bắc,,
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Huyện Nhà Bè, Tp Hồ Chí Minh","4,6 tỷ",,63 m²,Đã bàn giao,"73,02 triệu/m²",3 phòng,3 phòng,6,,,,,
"Xa Lộ Hà Nội, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","5,35 tỷ",Masteri Thảo Điền,68 m²,Đã bàn giao,"78,68 triệu/m²",2 phòng,,,,,,,
"Hẻm 262 Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh","2,3 tỷ",,58.8 m²,Đã bàn giao,"39,12 triệu/m²",2 phòng,2 phòng,7,,,,,
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,825987288 tỷ",The Origami – Vinhomes Grand Park,91.2 m²,Đã bàn giao,"52,92 triệu/m²",3 phòng,2 phòng,2,,,Tây Nam,,
"Tôn Dật Tiên, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh","2,46 tỷ",Green Valley,1 m²,Đã bàn giao,"2,46 tỷ/m²",2 phòng,2 phòng,,,,,,
"Đường Võ Chí Công, Phường Thạnh Mỹ Lợi (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",750 triệu,,64 m²,Chưa bàn giao,"11,72 triệu/m²",2 phòng,,2,,,Đông Nam,Đông Bắc,
"Trần Văn Kiểu, Phường 10, Quận 6, Tp Hồ Chí Minh","3,6 tỷ",Asiana Capella,72 m²,Đã bàn giao,50 triệu/m²,2 phòng,1 phòng,,,,,,
"Xa Lộ Hà Nội, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","8,6 tỷ",Masteri Thảo Điền,65 m²,Chưa bàn giao,"132,31 triệu/m²",2 phòng,,,,,,,
"Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh","3,4 tỷ",,70 m²,Đã bàn giao,"48,57 triệu/m²",2 phòng,,,,,,,
"454, Võ Chí Công, Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,65 tỷ",,67 m²,Đã bàn giao,"39,55 triệu/m²",2 phòng,2 phòng,3,,,,Đông Nam,
"Đường Nguyễn Văn Trỗi, Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh","5,3 tỷ",,70 m²,Đã bàn giao,"75,71 triệu/m²",2 phòng,,,,,,,
"Đường Số 7, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","1,65 tỷ",,60 m²,Đã bàn giao,"27,5 triệu/m²",3 phòng,2 phòng,16,Đã có sổ,,,,
"Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",890 triệu,City Gate Towers,1 m²,Đã bàn giao,890 triệu/m²,2 phòng,2 phòng,,Đã có sổ,Nội thất cao cấp,,,
"Đường số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","4,9 tỷ",,70.13 m²,Chưa bàn giao,"69,87 triệu/m²",2 phòng,2 phòng,10,,,,Bắc,
"Phổ Quang, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh","4,2 tỷ",,74 m²,Đã bàn giao,"56,76 triệu/m²",2 phòng,,,,,,,
"Số 102, Bình Thọ, Phường Bình Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,4 tỷ",Moonlight Residences,68 m²,Đã bàn giao,"35,29 triệu/m²",2 phòng,,,,,,,
"Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh, Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2 tỷ,The Sun Avenue,36 m²,Đã bàn giao,"55,56 triệu/m²",1 phòng,1 phòng,1,,,,Tây,
"Số 181, Cao Thắng, Phường 12, Quận 10, Tp Hồ Chí Minh","1,22 tỷ",Charmington La Pointe,70 m²,Đã bàn giao,"17,43 triệu/m²",2 phòng,,,,,,,
"370, Nguyễn Văn Quỳ, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,65 tỷ",LuxGarden,76 m²,Đã bàn giao,"34,87 triệu/m²",2 phòng,2 phòng,9,,,Tây Bắc,Tây Nam,
"Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh","2,25 tỷ",PiCity High Park,57 m²,Đã bàn giao,"39,47 triệu/m²",2 phòng,,11,,,Đông,,
